ItemID,Sentiment,SentimentText
54042,0,"@Aussie_Kozy gee are you only turning 21  im so old. Go Skirmish man, mates and i had the best time. Double that with go karting, your set"
54043,0,@Aussie_Kozy yeah it was pretty quick yeah? I wanted to redeem my infamous demo code but couldn't cuz I had to leave for work 
54044,0,@Aussie_MateLC everyone got a reply.. It's not fair 
54045,1,@aussieboby hee hee  .. i was only just thinking I'm going to have to bring a little heater for under my desk - it's the perfect solution
54046,1,@aussieboby Morning!!!! 
54047,0,"@AussieCarmen I don't know your opinion on the whole thing, but I really respect Matty Johns &amp; I feel really terrible about his position. "
54048,1,"@aussiechic Jane, thx 4 your message over at Linked in ... let me know if we can help with anything!    How was the SF event?"
54049,1,@aussiecynic  This is like reading a balance sheet.All fun eh lol 
54050,0,"@aussiecynic 1st, i bought a shoes, but its too small. 2nd, stucked with couples, &amp;i'm all alone"
54051,1,"@aussiecynic Blow me away it IS raining harder here. Yay you, well done "
54052,0,@aussiecynic cause my parents just like to stay at home 
54053,0,@aussiecynic good here - rainy and windy though 
54054,1,@aussiecynic Hot cake out of oven and cream LOL  Yummy!
54055,1,"@aussiecynic I wouldn't want to live on it, but on a really cold night like tonight it's really appreciated. May have double "
54056,1,@aussiecynic is it? why? well then indonesian school could be a great place for me at this point 
54057,1,@aussiecynic LOL #yourock 
54058,1,@aussiecynic oh sorry we won 3-1
54059,0,@aussiecynic thats no good 
54060,1,@aussiecynic too bad none lol maybe you could be an angel &amp;give me a cute australian boy? lol 
54061,1,@aussiecynic well hello there! 
54062,1,"@aussiecynic Working hard... no wait, hardly working. yeah, that's it "
54063,0,"@aussied aww, I can sympathise with that, it's a mystery how some people just torture themselves getting reminded bout that sorta thing "
54064,1,@AussieFelts : I was wondering whether you'd hang around once the Sims came out! 
54065,0,@aussieforgood Trying not to. 
54066,1,@AussieGal999 good to see there r ppl out there who know less is more
54067,1,@AussieGal999 I know I put it around here somewhere...
54068,1,@backstreetboys That's awesome! 
54069,1,@backstreetboys that's so funny and i agree on the last question 
54070,1,@backstreetboys this gotta be a scaring shot then... 
54071,0,@backstreetboys what a question we misss you like hell   #BSB
54072,0,@backstreetboys WHAT THE HELL HAPPENED HERE?????!!!  http://bit.ly/10NAXr
54073,1,@backstreetboys who's wedding ??? 
54074,0,@backstreetboys withdrawals really suck  #BSB #NC #AC
54075,0,@backstreetboys Yay I just rejoined the fanclub. Trying to get used to it again. And now my chat works yay it didn't last time  #BSB
54076,1,@backstreetboys yay!! 16 years!! Happy backstreet aniversary    we will always be here 4 u! MEXICO KTBSPA!!!!
54077,1,"@backstreetboys yes, u can!  B IS! SEXY!!"
54078,1,@backstreetboys YOU CAN DO WHATEVER YOU WANT ONLY BECOUSE YOU ARE CUTE!!! 
54079,1,"@backstreetboys You forgot to add #BSB to the end of your last tweet! Come on, Boys!!   #BSB"
54080,1,@backstreetboys you know what???? i think its time for a new picture here 
54081,1,@Backstreetlover yeyy have a wonderful time! 
54082,1,@backyardbetty Hey 
54083,1,@backyardpoultry  Good morning to you too! Hope you have better weather today. 
54084,1,@Baclaran me too 
54085,0,@bacon_grease I wish I could go! I love mermaid parades  Looks like I wont be back in NY till Sept. but thx for the bag offer
54086,1,"@baconchips Yeah, it's a real downer :s. no carer but the cat's come over to keep me company so am not alone at least "
54087,1,"@bacondog wow, and all i was thinking was that i could fit a bike in the back "
54088,0,@bact ??? &quot;???&quot; ??? &quot;???&quot; ???? &quot;???&quot; ????????? ??.??????????????????? 
54089,0,@Bad_Butter_CoCo not yet! 
54090,0,@bad_decisions Mine too!  I like Baltimore. I even offered to buy my friend a drink and he still said no. 
54091,0,@bad_housewife  Oh dear! That does not sound like much fun! 
54092,0,@bad_housewife heh heh ! 
54093,0,@bad_housewife I think so...I hate ironing. He's lucky I loved him or I'd have told him to do it himself! He made me get up to iron. 
54094,1,@bad_housewife no! (it's my lunch hour ) 
54095,0,@bad_housewife Wish it was glorious here 
54096,0,@Bad_Mo what sucks is that I have to stay 
54097,0,@bad_ol_tally You still... have yours? 
54098,0,@bad_sector  going to be in jersey this weekend so ill be missing out on the cylob 
54099,1,@badands cupcake!!  you can call me anything but &quot;bitch&quot; i suppose..and even then under certain circumstances....
54100,1,@BadAndy_KityKat It isn't easy stayin outta trubble. But I'm faster and smaller den mommy &amp; daddy. 
54101,0,@badarahmed lmao...i think the way paks playing just saved me..lol..i hope they do well..but OH NO one down 
54102,0,@badarama_ It just hurts when nobody understands my jokes. I had to let it out. I'm sorry. 
54103,1,"@BadAsh84 that's why god invented gmail, darlin'."
54104,1,@BadAssBrunette awww damn i hope you feel better girl! get some chicken noodle soup! and a lil tea too 
54105,0,"@badassdad05 You say that like it's a good thing.  Seriously, if I quit Twitter, it's the east coast spoilers that'll cause it."
54106,1,"@BadAssFrank frank, u are truly bad ass! "
54107,1,@AussieGal999 seriously I don't live in grafton I'm on the northern rivers though where all the flooding is ATM
54108,1,@aussiegeeks another listener show sounds great 
54109,1,@aussiehost you're welcome  just 97 more people seeing your service offerings!
54110,1,@AussieJoanne I BE ROCKIN THEM BEATS!! 
54111,1,"@aussielis cyclones, malaria, ross river fever, rivers you can't swim in, beaches you can't swim at...melb's not all bad! "
54112,1,@aussielocust ok then! Just give me a couple of hours 
54113,0,"@aussiemcflyfan aw  but it might not be bad, hopefully you've caught it early enough! x"
54114,0,@aussiemcflyfan aw thats so sad  wats pavo? is it a puppy? x
54115,1,@aussiemcflyfan awesomeeee  haha
54116,1,@aussiemcflyfan aww really? maybe in a few years he will change?  then you can be with him!
54117,0,"@aussiemcflyfan aww, hope it gets well soon. "
54118,0,@aussiemcflyfan aww. night xoxox... everyone is gone now :\ 
54119,1,@aussiemcflyfan Hi  I'm here. lol
54120,1,@aussiemcflyfan i hope so  I KNOW WOO! haha 2 times  it was exciting lol
54121,0,@aussiemcflyfan its so unfortunate  it'd be good if we could all have someone
54122,0,@aussienick sigh Nic I don't care how they do it as long as they don't break their blogs &amp; I have to fix them 
54123,1,"@aussienick thanks, will compare it with my aigo P8861H"
54124,1,@aussietorres Exactly  That was the point.
54125,1,@aussietorres great shot of mama Osprey 
54126,1,"@AussieWend Thank you, I will, I only work for 90 minutes today... life is hard   You have a good evening x"
54127,1,@Austin_Butler Hello ! 
54128,1,@Austin_Irl thanks 
54129,0,@Austin_Irl yeah was good! Pamper zone still not busy tho 
54130,0,@austin_light I love you too. But I hate that picture 
54131,0,"@austin31 argh, but thats the hard part  okay"
54132,1,@AustinakaAA Wow you beat rockband 2? thats awesome Austin congrats on that  hope you had fun at the grove an what show?
54133,1,@austinasay I remember now that I was there last October for the Chocolate Extravaganza.  I got a sugar high.  
54134,1,"@austinat Ah ok. Anyways, I still hope to see another sequel. "
54135,1,@austinbello Awww that's sweet 
54136,0,@austinbello http://twitpic.com/7ox0h - Fish are friends not food! PETA PETA PETA PETA! Jk lol. But really. Poor fishy
54137,0,@austinburns HIMYM is just as good. Hulu doesn't work over here  but I've found HIMYM season 4 to tide me over ...
54138,1,@austinburns just because I'm not there doesn't mean it doesn't concern me 
54139,0,"@austincarlile good lord, outta control. i wanna see your boys before they go home!  i like them lol"
54140,0,@austincarlile i fucking wish i was going to your show.  i almost cried because i can't.
54141,1,@austingovella Thanks!  Will check it out. 
54142,1,"@austinheap and as #identica is iirc federated, a howto on setting up identica might help too "
54143,0,@austinheap: *PERSONALLY CONFIRMED FROM #IRAN* Tanks have rolled in Tehran ... #iranelection #gr88 Flash back to '79   (via @kingraam)
54144,0,@AustinHinton i can't study physics 
54145,1,@austinhurst I hear it's amazing. Pulls no punches. I think it'll have legs. And thank god for that. 
54146,0,@austinklar87 Haven't seen it yet  can't wait though
54147,1,@austinlowpeez Thanks! That's my husband...  
54148,1,@AustinLynne I do try to tweet in English when you guys are awake... Last night was a glitch... 
54149,1,@Austinp3 YAY DC! what exactly do you wanna do? site see...museums...nitelife...eat??
54150,1,@AustinPrime ok thanks 
54151,1,@AustinPrime there was a mention by the fam that here MIGHT be the possibility of a trip to kings dominion this weekend 
54152,0,@austinsaylor Yeah it is unfortunately  Thanks though!
54153,1,@austinslide @lisam75 2st would be ideal for me as well  think 1st off my boobs would be great lol
54154,0,@Austinslide sort of..... its called work.... 
54155,0,"@austinspeaks i'm falling in love!!! lol, not really but i could easily now  &amp;  @ the same time"
54156,0,"@austinspeaks sorry, you didn't like the new one "
54157,0,@austinthecowboy dammit I wish i could make it to pride. 
54158,1,@Austra Thank you for smoking!!!!!!  viennoziimiigi
54159,0,"@australiandaisy No, I checked the news headlines to see if anything had happened in the area, but no news. "
54160,0,@australias lmao i was so stoked when i got ~muffin. i was sad cupcake was taken tho 
54161,0,"@autenil 1 tivo and the sling are for a friend, so he can watch American TV in Norway... But I do have 4 DRVs in my house right now."
54162,1,@authalic Because they write amazing music &amp; they're such a great live band!  
54163,1,@Authentic973 nothing
54164,1,@authenticdasein enjoy 
54165,0,@authenticdasein me too - I feel very sorry for you 
54166,1,@AuthenticRust Good luck comrade! Remember the cyanide capsule in your teeth. 
54167,1,@AuthenticStyle Thx for your encouraging tweets today! 
54168,1,@AuthoressAnon How long do you expect your story to end up? I think we might have a similiar amount to go - I'm at 62k aiming for 70k
54169,1,@authorlisalogan oooh cool cool thank you very much for that information 
54170,1,@authorsara Good Morning to you too 
54171,0,@autism_hub sad about that 4 yr old
54172,0,"@autismfamily  Yeah, research that, I don't know of many things he has done to help us so far as of yet.  "
54173,1,@autismfamily Congratulations to you!!! 
54174,0,@autismfamily I stopped drinking dark soda earlier this week and was sipping sprite bc my tummy was yucky but drank some pepsi Friday 
54175,0,@autismfamily I wish I could get my son in that!  But it's the wrong cost.  You have to go for it!
54176,1,@autismfamily please DM @SilknPearls your email address etc. to collect prize  #CGFT
54177,0,"@autismmom07 I am in the same boat! We really want to heal Gabe's gut, but I feel like we keep having little set-backs here and there!"
54178,1,@autismvox keep us posted!  How's Charlie doing during all of this? How are you? And Jim?
54179,0,"@Autisticlemon Aw, Ryan why are you so pissed? "
54180,1,@autobearography first cd i ever bought. 
54181,1,"@autojoy Believe it or not, I still haven't completed ICO neither. Those games are amazingly well suited to the un-skilled gamer "
54182,1,"@autologicality recently been rethinking the motherhood dream... eh, got plenty of time to ponder. kittens and rockstardom comes first. "
54183,1,@autom8 I went ahead and published your poems; hope you don't mind  http://www.escapeintolife.com/pages/poetry.php
54184,1,@automashes Miteee Try It Ouut 
54185,1,@autonomy14 I'm onto it... thanks very much
54186,0,@autoregister I heard it's a bit of a car crime alley underneath the M3 bridge
54187,0,@AutumH  so sorry to hear about your kitty  hugs...  #TheGreenTeen
54188,0,"@AutumH no problem... um, how long has your kitty been missing? I feel so bad since you mentioned that last night   #mmwanted"
54189,0,"@Autumn_Sandeen  You are not holding your breath, and I am even *less* optimistic than you are. I've totally lost faith in this Admin. "
54190,1,"@autumn0000 Happy Birthday, Michelle."
54191,0,@autumn0000 ok  taking so long eeks..
54192,1,@Autumn4given just fine honey. seems your cat is up to hijinx
54193,0,@autumnblessing *sniff* 
54194,0,"@autumnbouk wish I could help w/ the China thing. I can empathize, though...I'm close to pulling my 2nd all-nighter this week."
54195,1,"@autumnconfusion OMG!!!  You are so lucky O_O Waooww.  What do you expect, with his big hands ;) muahahhaaar *Winkwink*"
54196,1,"@autumnconfusion thanks  i love it so much, haha"
54197,0,@autumnconfusion you finished it? i've not had time  boo im up to the bit where they say ily for the first time. i do know some more...
54198,0,"@autumncoursey   Tomorrow will be better!  Or heck, maybe even tonight.. get started on season 3! ;)"
54199,1,@AutumnDances Oh I hope your nephew does well at tryouts! 
54200,0,@AutumnJoi I'm in the same boat....I was so tired about an hour ago now I'm wide awake 
54201,1,"@AutumnLynnxLove take that back, it works now  gn &lt;3"
54202,0,"@autumnreeser Yeah, It's a wicked cover... so sad. "
54203,1,@auwisner it actually is singular dancer. It's a hunter s thompson reference... But I think dancer.  
54204,0,@av3ry I think she matched my handwriting to the sign-in sheet.
54205,1,"@Ava_Horackova LOL no, I'm a tour guide at the Intl Society for Technology in Education on Friday mornings...  "
54206,1,@AvaAlcantara Oh. When does classes start? 
54207,0,@AvaAmnesia  but then you won't see Her hotness much either 
54208,0,@avaamnesia Oh no  I'm so sorry hon. If there's anything you need or I can do for you just let me know.
54209,0,"@avabird42 BTW, Erin's still got a fever.  I dunno what's up with her. She slept thru the night, has no other symptoms &amp; fever is lower."
54210,1,@avabz.....im alil jealous...i could go for jamba juice rite now  how u??
54211,1,@Avaezuiuzu thanks for the follow!! &lt;3
54212,0,"@Avahra   *hugs*  You hurry up and get net access, and we'll bitch about him during a game of Uno."
54213,1,@avaiIable  lol nice!  thanks for reading 
54214,1,@avaiIable hahahahah The Ozzie Ninja ..... Im loving it hahah 
54215,1,@avaiIable i dont know but i see this guy around who has wears it and i dont know what it is!!! i follow him around lol 
54216,1,"@avaiIable Poetry does NOT have to rhyme, that's a popular misconception, so write on "
54217,1,"@avaiIable What's funny is, I'd never used that expression before and now I know why.   "
54218,1,"@Availin niiiiice one.  yeah, we only lost a lil money. and the show was INCREDIBLE. i wanna go see it again."
54219,0,@avajade I think the only solution is lots of coffee - shame I can't drink the stuff 
54220,0,"@avalanchelynn  Hi, been bz with work so didn't have time to go to town to try the marble cake "
54221,1,@Badassgamer Keep up the good work 
54222,0,@BadAstronomer  Mac is teh greatest.
54223,1,@BadAstronomer for World President.     http://bit.ly/lasir
54224,1,@BadAstronomer Oprah's been a trending topic before.  #oprah
54225,1,@BadAstronomer Well put! 
54226,1,@BadAstronomer what are these ones called?   http://twitpic.com/4wauk
54227,1,@BADavis73 can you tell I was lied to?
54228,1,@badazzlbc never??? well say hello to the 1st one then
54229,0,@badboybuck Yeah I havin too much fun dont wanna get off here but I have too 
54230,1,@BadBoyHenRoc good to see u on Twitter homie...tell C I said hey 
54231,1,@BadBoyOfEditing True Blood - nice! No season 2 spoilers please!
54232,1,@BadBoyOfOpera yea its been so sunny here today in Cambridge 
54233,1,@badbxtchnee Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip
54234,1,@Badcookie4u I miss u love. Im gonna have to call u soon.
54235,1,@baddesigner tron= awesomeness  especially when it pops on during a lame day off!
54236,0,@baddestjuju oh ok...im jus relaxin til itz tyme 4 werk...seem like a nice day 2 jus Gmack wish i didnt have 2 go
54237,1,@BADDESTnLA Dnt Worry  You'll Like Whats Under The Painted Face... 
54238,0,@BADDESTnLA on Tuesday..my hair does not agree with their weather 
54239,0,@BaddKittie89 that one is far lol but super big... I don't smoke  just watch everyone do it and attempt to pass it at me at my crib
54240,0,@baddyart It's not nice to taunt me with your drinking of beer. 
54241,0,@badeducation No way! 
54242,0,"@badeen Yeah, Vicki was that for a while for Bruce, but they never bothered to do that for Alex "
54243,0,@bader85 I can't play now if that what you're saying
54244,0,@badfaery Hope the migraine is gone.  We've both had one w/in a week. 
54245,0,@BADFalcon @curligirl ah bugger  we will continue to keep Duracell in business then? #orgsamsunday
54246,1,"@BADFalcon hehe, I sorted my fiction into folders "
54247,1,"@Badge24 S'ok,I'm going to kidnap you and take you home with me  x x x"
54248,0,@Badge24 what is this dream you speak of? not a good one I assume  *hugs*
54249,1,@badgergravling There was thunder for a bit but its calmed down now mate. Just nice n cool. No Sun.. 
54250,0,@BadgerNoble Holy crap! That ain't good 
54251,1,"@badgerspoon No, but 34F is not good for bare little piggies! Not to mention there are icy patches, and I don't have any stud-soled flops"
54252,0,"@badgersprite BPD Musical - Be afraid. Be very afraid. At work. No chatzy tonight, unfortunately.  On work comp. not my laptop."
54253,1,@badgethefarmer cool.  but i'm not a fashion. XD multimedia arts.  hehe.
54254,0,@BadGirlStreets and u not takin me wit 
54255,1,@BadGirlStreets you welcome.. peep some fresh ish for me http://twitpic.com/6flj3
54256,1,"@badguy168 : hix anh Triï¿½?u ?ang ho?p thi? anh Triï¿½?u se? nh??n tin la?i cho em la? kï¿½ vï¿½ YM ????c, nï¿½?u im ru thi? anh Tr bi? pha?t 50K"
54257,1,"@badinfluencegrl Yeah, I think I'll aim for 2,500 a day when working out, and 2,000 when not. Should balance. Occasional binge day."
54258,0,"@badingangbato uploading the photos from last night's gig already. Pasensya na, halos half-a-year ako nawala sa pagkukuha e "
54259,1,@avalanchelynn - Thanks for your kind message  
54260,1,"@avalanchelynn  yes, sometimes i do forget."
54261,0,"@avalanchelynn and i'm talking about the neighbourhood bakeries, not even like bengawan solo-kinda of bakeries.  nobody likes custard ar?"
54262,1,"@avalanchelynn haha but like everyone, we make assumptions. Gorgeous men = jerks. Hot models = bimbo.. and so forth "
54263,1,@avalanchelynn see! the rain's comin' 
54264,0,"@avalonfaith Awwww, I'm so sorry. I totally owe you booze or food or something. I feel so bad.  "
54265,1,@AvantGardeJay o.O okay. BET.! Ooh and NO cheating. 
54266,1,@AvArAgent901 Hello! We deliver free to the entire JeffCo Airport area click here for location details  http://is.gd/LETd Thank You! T&amp;C
54267,1,"@avaranola yeah saw you guys play! good game!  it's the love of the game! i need a guy/pro to train with, boost up my confidence! lol"
54268,0,@AvArFieldAgent  well I hope there's no deleting!
54269,0,@AvArFieldAgent exactly.. sending my college daughter 2 apply.. she can't find a summer job.
54270,0,@AvArFieldAgent They searched the fields here in A-Town when the story first broke for her body.  
54271,1,@Avas_Writer that goodreads site is cool  i've joined...
54272,0,@avasamone oh  i thought you meant for that kiss
54273,0,@avasamone You know what I find worse than having kids and not supporting them.... Going thru so many women u don't know you have them. 
54274,0,@avasmommy I thought I was.  I'm now following you
54275,0,@avasmommy Oh that is just heartbreaking! 
54276,1,"@avataraang HAHA. it's true! baristas in orange county always get it wrong. so far, it's been &quot;emil&quot; and &quot;kimmy&quot;. quite ridiculous "
54277,1,"@avathomas , I think one of your attack naps snuck down the twitter wire and got me "
54278,1,"@Avaygduygdu Hello, and thanks for the follow.. "
54279,1,"@avaz  I hate having to wait like that, let me know if you got a resolution, I may be able to look into it for you. Tristo "
54280,0,"@avcacio @WestCoastWS thanks, guys, will be sure to pass along the well-wishes. We're still on hiatus til the lawsuit is over "
54281,1,"@avdi In theory, there's no such thing as a codebase too small to test. In practice, yes, I totally agree. "
54282,1,@AveNatura @altepper Thanks for the #FF from across the pond!  
54283,1,@Avencri I will! 
54284,0,@avengelynne Nothing. Just missing my hun. 
54285,0,"@AvennaStudios Argg, I know man. I'm pretty salty about it. We are transferring the site over from a windows server to a linux server... "
54286,0,@aventure That's windows for you... I get to deal with about 20 windows servers and 180 windows machines misbehaving every day..  shoot me
54287,1,@avenue_a The rocky kind! With little rockpools &amp; octopi &amp; shells &amp; stuff. Now I want to be at the beach. Its the perfect overcast day. 
54288,0,@avenuebeads did I crash it? 
54289,0,@avenuebmusic Why isn't it on MySpace? Can't even find on iTunes it from Brazil 
54290,0,@avenuegirl I'm scared it will happen again 
54291,1,@avenueofthearts you're welcome! 
54292,1,@avenuepink Thanks For Having Me!!!!! 
54293,1,@avephoenix   LOL!  I can't see myself writing a book on SolidWorks anytime soon....too many irons in the fire already.  
54294,0,@badiniadones I had a tango lesson Thursday night! Jill laughed at me when I told her 
54295,0,@baditz17 http://twitpic.com/7oqev - i want sommmme! guhh! freakin californiaa wont lemme have any!
54296,0,@baditz17 oh bout May 30. I replied sa thread. Id love to come but  may family camp kami eh  sayang ;-(
54297,1,@baditz17 the crunchy ones
54298,0,@badjedi no need.. I look the same 
54299,1,"@badjokeoftheday Hey , what's the bad joke of today ?     "
54300,1,@BadLilPiggy Golly gosh thanks 
54301,0,@badmummy  no mucking it all up   going from very bad to worse....
54302,1,@badmummy currently drawing up one of those too  should make future jobs (somewhat) easier... i hope!
54303,0,@badmummy serious? no wonder why i never got one! 
54304,0,"@badmummy Unfortunately, my experience has been that you'll find people like that in any organisation.  "
54305,0,@BadONeSasha where is ur interview at? i wish i had one of those 
54306,0,@BadPony  Way you kick me? 
54307,0,@BadPony am sowweee i made you weave 
54308,1,@BadPony And BREAK a horse for ME! 
54309,0,@BadPony i had something really important to tell you 
54310,0,@BadPony YO DAWG AM BORED TOOOOOOOOOOOOOO no moar gas monay 
54311,0,"@badradio30 Yes sir, they are. Poor little thing is trying to dry her hair now too. Owwie.   (it'll heal though)"
54312,1,@BADSenoritaa when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol 
54313,1,@badsneaker So you got the lawns done then? Wanna come do ours now? We have lots of daylight for you 
54314,0,@BADST_8139 No he's just busy
54315,1,@BadSuperhero are you gunna go leciester square? cause idk how to get to clapham 
54316,0,@BadSuperhero Arghh Numbers.  the score is btw 1-1
54317,1,@BadSuperhero i named my teddy Jai Ho. hes gay and dates male celebs everday. today his boyfriend is Sterling Knight.  
54318,1,@badteana hahaha it was a foreign worker with yellow boots on lah 
54319,0,@badtom maybe no quiz like me 
54320,1,"@badtom nope, neither do the really basic ones I use at work "
54321,0,@badtwin I LOVE YOU TOO :* 
54322,0,@badtwin I miss you 
54323,1,@BADxTHAD 
54324,0,@BADxTWIN How unfair. A whole month? I get 3 days for Bank Holiday!
54325,1,"@baffo Well said, you don't have an iPhone heh? "
54326,1,@bag_raiders ASSHOLES!!!! Hope it's going good out there!! Wish you guys were coming to rockness!  My first time djing a Festival eek! 
54327,0,@bag84 brian you still with me
54328,1,"@BagBible Thank You, me too LOVEY "
54329,0,@bagelmouseuk My umbrella thing is pretty shite - and I don't get any sun with it up 
54330,1,@bagfetish well hope we both sleep better 2 nite!!
54331,0,"@baggaratzi: Well not 3 in 1 day, actually I had two great play date with my totally hot play partners. The 'date' got sick &amp; canceled."
54332,1,@baggers haha yeah it was 
54333,0,@bagginsboy best part is i've got t4 to watch again tonight
54334,0,@bagginsboy oh yes. There was no feasts left 
54335,0,"@bagussoo  you just make me envy  lol  ummh yea, parents suck.."
54336,1,"@bagussoo busy little celebrity is a nickname that nona gave to you, B  i like it tho hihih"
54337,0,@average_d you didnt come back 
54338,0,@averagebro -- I can't get at you with internet explorer 
54339,1,@AverageMistake haha lol. We're getting over-excited cos we found Robert Pattinson &gt;.&lt; 
54340,0,@Avery_Brandon i was never just such a HUGE nas fan sorry  soooo yea 
54341,1,@Avery_Brandon thx 4 hitting me back! We have a clear protein gel. I wonder if that was it? Anywho... Thx 4 the tweet!
54342,1,@Avery_Mariah you must beh proud 
54343,0,@AveryEmma I made it to 11:50 last night  and then I talked lol I suck..
54344,1,@averygoodyear good morning honey.  Love you too 
54345,1,@averygoodyear Have you seen the breast milk cream kit I reviewed on Your Mama?  BRILLIANT for rashes   Just sayin.  www.SudzyBaby.com
54346,1,"@averygoodyear I know everyone says it, but do enjoy every minute of it, they grow up SO quickly "
54347,0,@averygoodyear Oh no! Maybe that would explain how low you've been feeling? I'll keep my fingers crossed for you. Mine came back 16wks PP
54348,1,"@averygoodyear Sorry you went through all that for nothing, but even more glad that it was not for something. "
54349,0,@averysays that really does suck! 
54350,1,@Averytashast  thanks for following 
54351,1,@avesbabii Were you in Glorietta around 7pm kanina?
54352,1,@AveSharia Remember when we were talking about Bob Evans stock?  We should have bought   +18% today.
54353,1,"@avestofpockets comfortably numb as in what Pink Floyd tried to tell us, &amp; my ability to freeze emotion.  Deep eh?"
54354,0,@AVFCOfficial we won't have any players left at this rate 
54355,0,"@avgjanecrafter Awesome!!  Let me know how it is, I am taking Nico to see it next week (I'm guessing you're not going to want to go  )."
54356,1,@avgjanecrafter went with a friend for a spontaneous weekend trip.  
54357,0,"@avgs Oh  It's stupid, not phenomenal."
54358,1,@avhudgensfan Keep up the amazing work ! Supporting his idol is the best thing a fan can do 
54359,0,"@Aviary The reason I ask is because  I'm very interested in beta testing several of those apps, but I can't afford the pro subscription "
54360,0,@AviatorGray  I CHOSE Art! Art would be good if everyone wasnt so slow and useless!  hopefully they'll change the classes around in august
54361,1,"@aviche pah I don't care, I have a backup "
54362,1,@avidbookreader happy I could help. 
54363,0,"@avidbookreader Macmillans was in a meeting room, they didn't have the booth like I thought and meeting room was meetings only "
54364,0,@avidbookreader My sister read one of my short stories on her iPhone at work today. Just called me to say she cried while reading it. 
54365,0,"@avidbookreader no Cain  but many other well known author such as Holly Black, RL Stein, James Patterson. Missed Diana Gabaldon on Friday!"
54366,1,"@avidbookreader, @VictoriaDahl:  hello!  Friend of Amie's here.  Just wanted to introduce myself since I'm a &quot;follower&quot; now.    I'm Leslie"
54367,0,@avidjon don't expect much. Another big update in august with video mms and tethering. Don't see calendar change either 
54368,0,@avidjon I tweeted info but forgot to put your  @avidjon at the beginning of the tweet 
54369,1,@AvidTechnology You may want to tape these eventual support calls  http://bit.ly/ZJ5ro
54370,0,@AvigailClaire so badly. im trying its just sooo hard. boooo 
54371,1,@avighosh ure d first person I know dat doesn't like wolverine. I think seeing his hot bud is good snuff for me 
54372,1,@avilas heeeey girl thanx  im such a DORK but i love dat man lol hes my NE fav &lt;3
54373,1,@AviMarfia hehe iya you're welcomee 
54374,1,@AviMarfia kls 8 jg hehe nice to know u ya  ada msn/fb?
54375,0,@avinash_varma for us it has become part of everyday life  .... avi..today...dont forget to bring your bag ;)
54376,0,@avinashkaushik how about a new article on finding your YouTube channel stats in your Google Analytics account? Can't find it 
54377,0,@avinashmeetoo I wish I had a mac 
54378,1,"@avinashmeetoo I'm just reminiscing my stay at the hospital, last year. "
54379,1,@avincot Thanks! 
54380,1,"@Avinio Good morning Avi and a great week to you too ! Stay cool, calm and totally upbeat as always ! Love that ! Cheers "
54381,1,@Avinio Hah! As long as you're proud of them! 
54382,1,"@Avinio haha yeah we should def do it soon , I am a morning person now as well , learned from you "
54383,1,"@Avinio im taking her to rotschild, beach, shuk, etc. she's here for almost 2 months, but my sister is in jlm too"
54384,1,"@Avinio Thx. That's a great compliment ! I so luv  2 hang both on and offline with friends, like you, who are of similar way of thinking"
54385,0,@avitania that sucks  poor chad
54386,0,"@AvivRubys their accent, they go like: &quot;are u sure u're not french?! :O&quot; lol)  but I'm too lazy to do it by myself!! :@  know someone?"
54387,1,@avjaysonav I live right by Tom!! Maybe I'll see you walking to his through my window.. maybe not lol 
54388,0,"@avl94 :O Nooo. Poor LL  Hehe, everyone's crashing. Has Frank Schleck gone over a cliff yet?"
54389,0,@avl94 Ohhh you're mean!! I do have a brain  haha. And that is on my list :p
54390,1,@avl94 That he is  I have good omens for him to win the points jersey..
54391,1,@avleen &quot;knowing&quot; that something works is a tricky business. The plural of &quot;anecdote&quot; is not &quot;data&quot; 
54392,1,@avliyaASYA Full Payet #Kebaya of course it's elegant and it's Indonesian 
54393,1,@avocadocreation Someone in your neighborhood must know you're a softy. 
54394,1,@AVogel75 hey I never got back to you. I don't know is my answer. Erdrich plays daily with the people who would be in. Talk to him.
54395,1,@AvolynFisher have fun!!!! i just got back from isu's orientation  we need to hang out soon!
54396,1,@Avon_Momma LOL. I can totally see why you need a prize!   #mmwanted
54397,0,@AvonteNikole  Meee tooooooo..... And its bad.. when I'm bored... I eat.. lol
54398,1,"@AvonteNikole Cool  I'm just doing homework, nearly finished.."
54399,0,@AvonteNikole Same!! LOL But I think I forgot my username for DRO... 
54400,1,@avra83 Err. I think he meant the KXI innings when they were playing
54401,0,@avril_lavigne so cool! I was sent an email to join with a code but somehow no matter how hard I tried I couldn't join  Would u help me?
54402,0,"@avril_tbdt  oh, no  Jenessa sweetie that sux! F*ck them, srsly. Screw them...they`re not truly your friends then. That`s so stupid. &gt;:/"
54403,1,"@avrilchan nah, trust me, people will want you. Most men love a little cushion when they hug you "
54404,0,@avrilchan never invite 
54405,1,@avrilchan Thanks 
54406,1,@avrilianty  You're quite welcome 
54407,1,@avthedemon http://twitpic.com/6gid1 - hmm yum yum!! happy birthday to u..
54408,1,@avvin That's the kind of thing that doesn't filter through Google Translator... 
54409,0,@avweije76 unfortunatly not i think
54410,0,@aw_re_ya_2_ http://twitpic.com/6gbzp - oh that is sooooooooooooooooooooooooo sad
