ItemID,Sentiment,SentimentText
26304,0,@adreamforsteph ok House was sad. 
26305,1,@Adreamofhoney I've just checked out Common Rider! Good call! I might have to purchase some CDs once my pockets are lined with pennies 
26306,1,@adreamreaves Happy Birthday!!    Hope you have a great day!  For one it's Saturday....that's a good start!!
26307,1,@adrenaline54 yayyy cant wait for the pool party
26308,1,"@AdrenalineLuke bbq, drink, sun, family   Http://www.the-port.co.uk"
26309,0,"@AdrenalineLuke my mum hasnt mentioned it since she found out, n that dunt feel good  i was hoping she'd help me to be more open about itã…¡"
26310,0,@adrenalynntoao  i keep pacing i don't want to be at home but i don't have anywhere else to go
26311,0,@adrenalynntoao I've been readin your last few twitts. I hope your ok 
26312,1,"@adrence No, im really lucky Ive got some awesome twitter buddies...what about you? "
26313,1,@adrence Yeah... a good one too 
26314,1,"@adrence you've been smiling all night lol, great to see it hon  xoxo"
26315,1,"@adrenceyour welcome  it will remind me how to spell your name,haha..kidding.."
26316,1,@7thDaySlumber Niiiiice!  I'm almost there myself! Found out I'm paying the same as my bro who has one &amp; he can do more w/ his!
26317,0,@7ways i was trying to get lost in Lost but my fellow watch got sleepy  we will resume' 2morrow. i'm trying to catch up
26318,0,@7ways owh thanks! hopefully i can be there seems it's still Monday
26319,1,@7wondersin7days ha! I know who to call when my washing machine gives up now
26320,1,@8_Track Kk!! were about to watch this lame a movie so Ima get up with you tomorrow love!  PEACE BITCH
26321,1,@801chan fanfics? what is it? i'm cooking and watching tv
26322,1,@801chan oh that's cool  and what kind of stories are?
26323,0,"@801chan oh what a shame  but don't worry, i'm sure you're gonna see them! we are gonna watch them together.. hehe i'm such a dreamer lol"
26324,1,@801chan yeah  i love them too! so.. what are you doing?
26325,1,"@808Chelsea yeah, i was thinking about going to college there too.  maybe i'll go there for my bachelors. i'm almost done with my AAS."
26326,1,@80smusicthebest I'm doing okay
26327,0,@80smusicthebest That's so sad Frankie   I hope they will be able to get there as soon as things are better.
26328,0,@80ssummerbash I guess this already happened?! You never gave away more tix!
26329,1,@818pm That's awesome. I try to use as many English idioms as possible while IM'ing my British co-workers in our London office.
26330,0,@818Princess I told u I had the money a while a ago sweet thing! I totally would have come give it 2 u but I don't invite me over anymore
26331,1,@81bronco @mylesgrimm yup. fun times. don't forget geek talk too!
26332,1,@81megs  Almost like having grown children living in their own house.
26333,1,"@81megs So, about that meat..."
26334,1,@82Apple yeah thats basically what it is
26335,0,@82ndhere You replied not to my tweet.
26336,0,"@83degrees powertwitter isn't working with firefox  i've tried uninstalling and reinstalling, to no avail... do you have a support page?"
26337,1,"@850Trailblazer where the green at, where the talent, i want it all, if not all, some of it, hook it up!  lock in w/ ur man http://c-za.us"
26338,0,@85ladiesguy good morning B...i had a dream about u last night...but it wasnt sweet  lol...
26339,0,@85Lives working in a lab at a blood bank i never have the chance to work anywhere else
26340,1,@86Breezy lemme know how the tennis goes sis
26341,1,@87sal87 Somehow that song really works  Oh and Sandy loves yogurt
26342,1,@88bluebird sounds amazing  does it get any better than that?
26343,0,"@88brit06 def see ya tonight, we must get some RN photo's, I didn't get any yesterday  lol! And thanks for doing so, please don't forget!"
26344,0,"@88brit06 lol i don't know if i lived, i didn't get to see the end of the dream. but it wasn't looking good  and lmao that would be..."
26345,0,"@89theBrainchild : noo, i got my mexican food so I cooled off on that (for now) lol BUT. no velvet"
26346,0,"@8a22a Wow, the problem has been ongoing since TweetDeck's launch."
26347,1,@8beatbasic who can say but it is sure to be an adventure. Have fun.
26348,1,"@8bitjoystick LMAO! The cheek of it, I have just scored a 19&quot; Monitor for the living room, so my 360 can go on that"
26349,0,@9O21O  adriana is the best.
26350,1,"@9smyguy next time you go to the store, buy 2 bottles.  One for your purse, one for your medicine cabinet. Trust me."
26351,1,@9starbucks Have a great day as well!
26352,1,"@9starbucks lol yup!! U need to go to perfumania. I promise u will love it. My favs are that, ed hardy, &amp; viva la juicy"
26353,0,@9swords so there's no way of making it stretch all the way down? there has to be a way  anyone else wanna have a go? www.jellik.com/waco
26354,1,"@9swords Yeah, I change mine like every week. Somewhat schitzo like that"
26355,1,@9thAveVintage Awesome!!! Good luck in getting your next 100!
26356,0,"@9thAveVintage I used to weave, but don't remember how to tie the warp threads."
26357,0,@9thismorning That is a friend of mine's little brother
26358,1,@9thWonderMusic Thanks hunny! Was just about to go to bed..glad I didn't!
26359,1,@9to5to9 Good  morning friend!  Hope you and The Guys have  a wonderful weekend!
26360,1,@9to5to9 LOL! That is GOOD. I got a call about 2yo's allergies because that was contagious too
26361,1,@a__guy  Well that's what I thought ! Forgotten to be honest. Sure it will be soon though 
26362,1,"@a__guy already hard at it, nose to the grindstone, oiling the cogs of industry with a pint of cold squash  - How are ya?"
26363,1,@a__money 45min/5x/week is awesome! I totally need to start doing that. Ur diabolical language coffee plot made me laugh.
26364,0,@a_Aisha no he is not going  his mom don't wanna go!!
26365,1,@a_amouzadeh hey!! tweet something soon! 
26366,0,@a_ashleigh yea its a great movie but soo sad  ....watchin enough now til I fall asleep lol
26367,1,"@a_bee sounds great, just give me a bell when ur on ur way  Was Nina taken by any of the kittehs? She can try buy a few if she wants..."
26368,1,@A_Bizzle Wow a Phil Collins song I've not heard.  Nice!  
26369,1,@A_BlueMidnight hey! u were able to get ur ipod back!! haha 
26370,1,@a_boOgie21 crazy...lol mine is the 6th
26371,0,@a_boOgie21 oh no     I just got it...  (((HUGS)))
26372,1,@a_boy awe. gotta love a boy who loves dogs 
26373,1,"@a_BritneySpears Thanks! Really cool stuff, Keep em coming! "
26374,0,"@a_c81 hey, I may be coming to Australia! ...in 2011. Long ways away..."
26375,0,@a_c81 i know my mate picked the wrong wkd to marry in sooo many ways. Missed CC twitters
26376,0,@a_c81 it's after 4:30am. I'm tiiiiiiiiiiiiiiiiiiiiiiired. I'm falling asleep as I sit.
26377,1,@a_c81 ROFL!! I really liked the video of an interview she did with Amanda years ago. the two of them together is like kerosene on a fire
26378,1,"@a_chloe i met ainars mielavs  he was amazing ;D and he's not ain?rs, but he's ainArs ;) he told us that. i didn't know "
26379,0,@a_chung werdd. I need new rims for mine  I bent the rear one when I was going fast then i tried to skid sideways... then ate shit. smh
26380,1,@a_dexter   have you? )
26381,0,@a_dorkable i heard...what a sad story. 
26382,0,@a_dorkable my headphones r in my locker. 
26383,1,@a_double as if there are any other kind  http://myloc.me/Fkl
26384,1,@a_driaan it's thier hobby 
26385,0,@a_dubstar after you buy me a new foot pedal . mine broke 
26386,1,"@a_dubstar Nahhhhhh i'm even worst, trust me. Haha "
26387,1,@adrey i eat a bags with like 12 apples in 2 days... seriously im going 2drop my friend off at work then ill buy apples so convenient!
26388,1,"@adrey Yeah, well &quot;Ellen&quot; was a rerun, but &quot;The View&quot; is new. "
26389,1,@adreyonline there is rather nice weather 
26390,1,@Adri_DCMA chilled please &amp; no pineapple juice 
26391,1,@adri_hardcore  yay!
26392,0,@Adri_Mane goodone &amp; you didnt tell me 
26393,1,@Adri_Mane ROflmao... niqqa please. you ackin' a fool now. 
26394,0,@adri1783's going tomorrow.
26395,0,"@adriagrocrag ahhhh, dude I didn't see this until I got home   I gotsto come to Big Wangs now that I know you work there!"
26396,0,@adrian_802 I only got fruit snacks  hahaha
26397,1,"@adrian_trenholm Yep  No point in getting bike and not using. I exercise best in the morning, very lazy evening person :p Cheers,will try"
26398,1,@Adrian890 i think we should!!
26399,0,@adriana_h @berniz I miss u guys already. I'm so sad  come visit NOW
26400,0,"@Adriana_Raven I made you an author on the blog in hopes that would help with your avatar showing up. So far, it isn't working "
26401,1,"@adrianaaXO D: whats yours on, i'd laugh if it's on apple mac -__- mines a major it's not due till this tuesday "
26402,0,@AdrianaMarshall I missed u today! Now I'm sad b/c I didn't get to see my Adriana.  well just more reason to get 2gether sooner next time.
26403,0,@AdrianaMarshall well then don't pick them out and stay here with your friends. lol jk i know u can't do that. 
26404,0,@adrianammsso um FOR sure!! like im so scared hahah. 
26405,1,"@adrianarambulo is anchoring the morning show with Tim all week, how fun  haha"
26406,1,@adrianareagh It's that 2 day laundry I bet
26407,1,@Adrianblee so.. can u help me..? 
26408,1,@adriancrook Thanks Adrian... next event is in August for the Canadian Nationals.... next stop... national team! 
26409,1,@adriandayton I am glad to have you back 
26410,0,@AdrianDoubleYou yeah....WE gotta wait till next week 
26411,0,@adrianduh You always go to bed right before I wake up 
26412,1,"@adrianec  Those are really pretty. I'm not having a ring bearer, but if I did, I'd want one of those pillows "
26413,1,@adrianerl We wonder the same thing  Thanks for the kind words!
26414,0,@adrianflores the scheduling wouldn't work for me. 
26415,1,"@adriangraham Because its so huge and I find self promotion wearying after a while. Am determined though, that should carry me through. "
26416,0,"@AdrianHiggs Don't think I'll get over it, Adrian "
26417,1,@AdrianHiggs Make up for it at later read his/her bedtime story? 
26418,1,"@adriankenny lets see a screen grab ! gonna be doing some deskmodding myself, need ideas "
26419,0,@AdrianKNeal wish it was me lol I gotta gym in my apt lmao  ..but hey you gotta stay ripped so you can leak more pics !!!
26420,1,"@Adrianlust np ... alternately, make me an offer "
26421,1,"@adrianlynch  definitely food for thought, for me anyway.  Thanks for sharing your experience with me."
26422,1,"@adrianlynch there is also, of course,  @satan #hailsatan "
26423,1,@adriann12 what are you smiling about
26424,1,@Adrianna perhaps because it's 3 am Minday morning
26425,1,"@Adrianna PS, it's On an Island in the Sun, rather than on and on and in the sun "
26426,0,"@8bitjoystick Thanks for the heads up dude, I'll check it out. I love HDMI too, but my monitor for gaming doesn't have it"
26427,1,"@8C Take responsibility, create your own meaning and stop wrestling with it"
26428,1,@8callalily8 Happy Sunday my Lovely.
26429,1,@8canines_athome yes i have and be sure to send @jammymusician some
26430,1,@8con ì˜¤ë²„ëž©ë?˜ëŠ” ì?¸ë¬¼ì?´ ìžˆë‚´ìš”. chesterë‹˜ì?´ë?¼ê³
26431,0,@8cowwoman he'll be here Wed in San Diego bit tickets are pricey.  it's playing in theaters across the nation on the 4th.
26432,0,@8DDogs Poor Cody
26433,1,@8hrjourney Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip
26434,0,@8johnny8 I know I'm tired I'm not use to this
26435,1,@8leo Thank you!
26436,0,@8MusicHacker8  omg Sydney Broke up with you? OMG i am sooo sorry
26437,1,"@8NsilverAroseZ8 nothing to worry about, just resolving some personal things. thanks for asking though."
26438,0,@8secondsflat sorry it rained on your parade
26439,1,@8sneezes1orgasm i saw you last night.
26440,1,@8sneezes1orgasm there u go then. don't listen to that bullshit! i wouldn't. besides - since wen did U care wat other ppl thought? hmm?
26441,1,@9_6 @geekgyan @unitechy thanks for the advice
26442,1,@9_6 It's coming very soon
26443,0,"@9_6 No maga, have some work at BSNL head office"
26444,1,@90_angel Lol cupcakes should never be cursed
26445,1,@90di #twpp stands for the wicked pyjama party and is hosted by a few desi #yaywomen.
26446,0,@918Bo It was kinda fuzzy...
26447,1,@918Bo ur welcome
26448,1,@918couponqueen Thanks!
26449,0,"@925JACKFM What's going on with the 21st Century Breakdown Winning Weekend, I have been listening no codes since 3pm yesterday?"
26450,1,@925jdub  I am torn between Donnie and Andre...hahahaha Donnie was my first love so he'd win!
26451,1,@925jdub I wanna know if there is a b-stage
26452,0,@929perthmusic I'd prefer Tamiflu to be honest.  But maybe it's just me
26453,0,@929tk that's what i wanted to see. its not out till thursday
26454,0,"@92carina he deffo dont look like @dannymcfly anymore   He needs to get normal hair again, or I might go insane!!!!"
26455,0,"@92maria yeah, but I've tried searching the net, but I cant find it  Guess we'll just have to wait until it airs in England ;)"
26456,0,@92profm the @kimzandy link doesn't work...
26457,1,@92stang if he had a different crew chief he'll make more... or race better... or SOMETHING!
26458,0,@931TheFoxRocks damn i wish i could go!!! i've missed them both times they have been here because i have other plans
26459,1,@933flz should totally play untouched by the veronicas! i love that song.
26460,1,@950ESPN Are you sure it's Mayberry Sr and not a random fan from the stands?
26461,0,@950Plus whats up yall...did yall get a new myspace or something cuz i wasn't on ya friends list anymore  lol but how ya been
26462,1,@955TheBeat Please play 'Falling Down' by Space Cowboy. It reminds me of Lady Gaga's Just Dance...afterall he did DJ for her.  PLEASE?
26463,1,@95wggc it's all in celebration of Caudill's birthday - Happy Birthday Brandon
26464,0,@96TruwarierQB yall deserve to be there more  we got it next season!!
26465,1,@A_Elizabethhh do me do me!! im awesome and love scrubs 
26466,1,@a_glance_behind AWW Anna! -Huggles- Tom can warm you up  Haha. And oh gosh yes! We must meet up 
26467,0,@a_glance_behind Bahaha go our 18 hours later replies ;) But dude I cant look for a layout tonight Dx Im at dads and I need my comp !!  Xx
26468,1,@a_HarryPotter Hey!  Vote for @TomFelton! He's currently in 3rd place! http://bit.ly/votetom spead the word! Vote as many times as you can
26469,1,"@a_HarryPotter Ok it was just a joke, I love harry potter, even the ones without Rob  &lt;3 harry potter ;)"
26470,0,@a_heans Are you as sad as I am about the game?? 
26471,1,@a_hovde3036 oh don't wory...summer will be over before you know it and you'll be back here with us
26472,0,@A_jolly me too! i'm gonna miss you man 
26473,1,@a_leach Night Manda!  &lt;3
26474,0,@a_lecklr I wanna be there! Boo! 
26475,1,"@a_liss_a at least there's rugby on the tv, right?  #brisbaneairportissoboring"
26476,1,@a_llicsirp then people will laugh at us. Ready to rap today? 
26477,1,@a_mag cool  I cant wait to see it 
26478,0,@a_mccaskill are you kidding me?? It feels like this day is never going to end 
26479,1,@a_missyr well done girl i m proud of you too  Lets run together soon!
26480,1,@A_MixFit  rise nd shine!!
26481,1,@A_MixFit yea @JBeauty is adorable 
26482,1,"@A_Montenegro Thanks, Angela! It turned out great. Hours of calculations and all I had to do was ask for your help! "
26483,1,@A_N_G_E_L_I_N_E Just overworked but thanks.  And I love when episodes repeat overseas.  Bring on the royalties.   
26484,0,"@A_N_G_E_L_I_N_E Your so sick, you are getting confused. LOL "
26485,1,"@a_nelly20 Hey, you need to tweet friend!"
26486,0,@a_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????
26487,0,"@a_nobel ???, ???, ???, ????? ???? -- ?????? "
26488,0,"@A_P_Vladimir I really, really, really want to go to Con "
26489,0,"@A_P_Vladimir Sadly, I'm not sure I've ever BEEN in a proper pub (or improper, for that matter) "
26490,1,"@a_patterson Well, I've got a huge to-read list. Let's just say that Twilight isn't at the top. "
26491,1,"@A_PreciousJewel Ahhh, gotcha. That sounds about right.  Thanks for clearing that up!"
26492,1,@A_qt your more &quot;for me&quot; 
26493,1,@A_R_Photography what a purty man 
26494,0,@A_RAVEN actually I can't today  but I think I'm going when they'll be at Bob's Classic Kicks next week.
26495,1,"@a_rybak Great result, well done, loved your song and performance! Hope you're not too tired after the party!! "
26496,1,@a_rybak http://twitpic.com/5oudn - Poor Violin Guy! Congratulations! You're so funny
26497,1,@a_rybak Welcome to Munich. 
26498,1,@A_shle_y one can only hope that garbage is done ed hardy is the worst 
26499,1,@a_simple_girl That was weird... Haha. 
26500,1,@a_smart_union @derric3 @gostman007 @rodiodaboss @daniell6767  hugz
26501,1,@a_space_alien When are we going to party together? 
26502,0,@A_SPASTIC_TIGER so won't be online till 11pm by the time I ate loads of cake and recovered.. lol
26503,1,@a_tall_blonde   ~~Hello~~~  and thanks for the follow.   
26504,0,"@a_tiny_spark i wish i could help you out more on that, but i have no idea how m&amp;g works.  i don't want to cause you missing it."
26505,1,@AdriannaMarie   made my day!   i wish i had as many followers as you!  u have like 4x's more.   ima get there one day
26506,1,@adriannayj WATCH SEX DRIVE 
26507,0,"@Adrianne_  Awww, Adrianne. I will be praying for your cat! "
26508,0,"@Adrianne_ Hope them will b better soon =| I had 3 puppies,i just lost 1 of thm about 2 weeks ago.."
26509,1,@adriannectx Awesome! When are you doing your first event? 
26510,1,"@AdrianneCurry Did you know that Lionel Ritchie is from Joliet? Read it in People, thought it was cool "
26511,0,@AdrianneCurry it sucks that the books have come to an end 
26512,1,@AdrianneCurry Its cute how young you are 
26513,0,@adrianolvera Sh*t!! 
26514,0,@adrianpesebre But I think getting phone line requires my parent's consent. 
26515,1,@adrianpesebre good thing I'm using a laptop. 
26516,0,@adrianpesebre XDD I meant the Threaded view not the MMS. 
26517,1,@adrianragucos a punch and a kick for being such a........... 
26518,1,@adrianshannon freak! how could they have named the place bung hole...maybe Beavis or Butthead own the joint 
26519,1,@AdrianSpeck ily. 
26520,0,@adrianspencer I notice @Hedgewytch didn't invite us to IMAX star trek 
26521,0,@adrianspencer Threw me away like a used tissue 
26522,0,@AdrianTodd i missed yesterday live  did she speak to you guys?
26523,1,@AdrianTodd its all good I might jump on msn a lil lata 
26524,0,@AdrianTodd yeah i've heard  earlier (yesterday) i had the chance to talk to her
26525,0,@adrianx3 I'm jealous bc ralph likes you more than me now.
26526,1,@AdrianZain They desire an internal homogeneity because there is comfort in the familiar? 
26527,1,@adriarichards How do you like your Moleskine City book? I've heard mixed reviews. Good to see you've met my pal @bartka 
26528,1,@adriarichards I'm diggin the orange one 
26529,1,"@adriarichards Some days, I think you live at stumbleupon. "
26530,1,@adriarichards Sounds like you had a great trip! Lots of things to work on when you get home! 
26531,1,@adriatikblu What's this? What's this? Adrian's Random Shallow Tweets? Me like.  Re: Lagerfeld &amp; Sasha Cohen
26532,1,@Adribanana goodnight!!! 
26533,1,@Adrieg welcome to my world  haha
26534,1,@adrielhampton @aletz_03: SMC launching in Spain &amp; Latin America means I need to tighten up my Spanish.
26535,1,@adrielhampton 4 yr olds are such a hoot. She's sitting here talking up a storm. I am really listening.
26536,0,@adrielhampton Unfortunately no.  How is the campaigning going?
26537,1,@adrielhampton Yeah...I heard it and wanted to share with @James605 but couldn't remember # either. Too bad audio isn't searchable
26538,1,@adriene I'll repay you with a meal and a drink at a nearby mamak 
26539,0,@adrienne_bailon  @JulissaB &amp; i are having the private listening session w/o you~!!!!!  come over.....
26540,1,@Adrienne_Bailon - how many of us are awake!  ~Medi in NYC
26541,0,@Adrienne_Bailon  In on Pc on a Friday night bored out my head! Every1 has gona on holiday! or are going tomorrow
26542,1,"@Adrienne_Bailon Adrienne , we love u in france , come soon please "
26543,1,@adrienne_bailon dont you love when the radio just plays the right things? 
26544,0,@Adrienne_Bailon haha i'm probably way to late for a shout out  lol i still think your awesome!
26545,1,@970newmoney thnkx  lets do a hunnid today!
26546,1,@975kemetfm You're Great!
26547,1,@97keys sorry I made your brain work
26548,1,"@99_AflacRacing keep it up @99_AflacRacing, you and Carl are doing a great job!"
26549,1,@997jackfm Dire Straits - that's what I like
26550,0,@999VirginRadio Texas Tang Doritoes...came out the same time as Cool Ranch...but didn't last   I loved them.
26551,0,"@99Lives_x  I worriedededed (whoa, stutter)"
26552,0,@9Cisthebest awww you never go on
26553,0,@9elumi I've finished shopping
26554,0,@9elumi no congrats on my new job???
26555,1,@9er_  Yes!! Like that chica from Harry Potter! HAHT!!  Nothing like an Asian girl sporting a Scottish accent!
26556,1,"@9GAG yourwelcome!, your site is really great! I love the J K L (keyboard) combination"
26557,0,@9Karbear9 haha thanx!!! glad u hadfun i miss the jumpy tho
26558,1,"@9swords BTW, thanks for the mention"
26559,1,@9swords thanks for the follow! Montreal? I am applying to McGill
26560,1,"@9swords Thanks! My bad, forgot to close the LINK tag haaaah"
26561,1,@9teen8ty9 i like to run!
26562,1,@9Trace and tweeting!
26563,0,@a forgot a fix in that request_decoding patch mail I sent you  resending.
26564,1,@a__guy @Kimbot1984 feel free to hate me   http://twitpic.com/6ef2o
26565,1,"@a__guy I don't want to watch the movie until I've finished the book  I don't want to ruin the ending, you know ;)"
26566,1,@A__melie  I love our video 2  soo funny xD and crazy ^^
26567,0,@A_andF yep yep and yeeeeeeep. 
26568,0,@a_biao It's a bit like Buckingham Palace - they do it for the tourists. ;-) Only the uniforms aren't as pretty 
26569,0,@A_Bizzle ooo no... I have YIM... Do I have to have AIM? 
26570,1,@A_Bizzle Well they always cut the episodes early! Totally sucks but Im glad Dean and Sammy somewhat made up! 
26571,0,@a_broo that freaking nap lasted for 3 1/2 hours and I have finals
26572,0,@a_cup_of_t Won't be there 
26573,1,@a_dejarme you got 18 follwers? You should try it.  [http://TheBreadou.com]
26574,0,@a_dexter  Nurse Jackie looks like a decent show. Too bad I don't get Showtime. 
26575,1,@a_dorkable so what there's 3 of us and one of them.
26576,1,@a_dorkable y guadiance?? lets go to Mcdoodle's. 
26577,1,@a_glance_behind they're wining by like 5000  yer I just like the idea of them winning! its not even australina but whatever haha
26578,1,@A_Italiano so i was reading david arch.'s twitter and he heard his song on the radio and he said it was awkward. lol. 
26579,1,@a_jak I coodn't get a ride 2 da concert and ur couple name wuz tim Jackson...tehe
26580,0,@a_katrin u totally ryt... my client messed up d links  so due 2 public demand and jz 4 d record http://twitpic.com/6egqn // alryt chaa!!
26581,1,"@A_Keeling  Pauper's Dinner tonight lol Fish fingers ,chips and peas.lol "
26582,1,@A_La_Rue never tried computer scrabble (maybe I should). I'm not very good anyway (you wouldn't have to bend rules to beat me) 
26583,1,@a_Lais foloowed | follow me too 
26584,0,@A_Lay aww well I just randomly woke up and now I can't sleep! Too many things on my mind 
26585,1,@a_lil_spaz aww  tell me how it goes and say hi to everyone!!
26586,0,@A_True_Diamond.  comeeee already. Sheesh. I Might go to l a in 2 weeks but idk. Its a guy situation thing. Kinda dnt wanna be obligated
26587,1,"@a_web_designer hey mate, hows things n bits? Me... after finally relaunching twitterhawk... I'm off to get some groceries!  Keep in touch"
26588,1,"@a_web_designer Lookin' good, mate "
26589,0,@a_web_designer no--I've got swine flu!   Feel like a truck has run over my head.
26590,0,"@a_web_designer nowhere  it's the official start of 'thesis time', the fun block from then 'till mid-Oct. LOL. Wish I was going away!"
26591,1,@a_web_designer so how're you going? Queens Birthday weekend looms 
26592,1,@a_web_designer The card was so tweet!!!! 
26593,1,"@a_willow @Hey_Bradshaw Hi, what can I do for you "
26594,1,"@a_willow Anyway, today may be the last day it is #1. LOL Had to get that out there while I could."
26595,1,@a_willow Congratulations! You are at No. 1 today.  http://tinyurl.com/cbmn5e
26596,1,@a_willow I did? Where did I lie about that? 
26597,1,@a02toyota Thank u as well!
26598,0,"@a0e Yeah, I've fixed a few in my time. Sometimes it's grand, but sometimes you lose important bits"
26599,1,"@A11igata_pie Drivin' like @BerlyAnne?! Do you know how scary that can be..well, for the passenger anyway..."
26600,1,@A12291994 you are lame  go make me breakfast!!
26601,1,@a13pt1runner Shut up! WAY TO GO! This has really been your week.
26602,0,@A1exx_ Good luck!!! MJ has cancer by the way  boo
26603,1,@a1ix lollll  now thats funny..
26604,1,@A1nz yeee lets try  hehe
26605,0,@a1o  call me lol or txt me
26606,0,"@a1o i JUST found out about it, thru a text.  and i called you when i found out lol"
26607,1,@a1o with alot of my day to day life thrown in
26608,1,@a1webshopping Thanks followed me
26609,0,@a23637 ahhhhhh... =(( que chatice.....
26610,1,@A2daJax blame it on patron got u in the zone! Blame it on da aaaaaaalcohol .  I had mucho fun last night.
26611,0,"@a2dposterchild I bought some kettle corn today!! but it's not from buckee's, so it probably doesn't matter"
26612,1,@A3_UK don't try to deny how much you love us!
26613,1,"@a3nomad oohh, cool2!! good luck then!!"
26614,0,@A3sthetix hi Ahmad. Thanks for this...but Flckr's blocked in UAE...  ... no words... :-S
26615,0,@A3wish @ZapAmna my lape is not dead its in a state of coma / its on crack and i dont like crack heads BTW there is no more mcdonolds
26616,1,"@a4aspie I love it, too!  Good Morning!"
26617,1,@a4ce I'm going to shower. When are you going to be free for voice interaction?
26618,0,@A77boy I seldom get to watch television......I can't even name one primetime show.
26619,1,@A77boy i.m with u on the internet surfing part lol but we.re drinking
26620,0,"@a7an it's really cool. If only, *sigh*, if only &quot;Mark as Read&quot; option was available.  I think that's google's end of the deal though."
26621,0,@A7X_Bat_Angel my footsy;s hurt  lol
26622,1,@A7X_Bat_Angel u have more followers me!
26623,1,@A7X_Bat_Angel well I'm glad you enjoyed the movie  I haven't seen the last three terminator movies at all
26624,0,@a94mae oh watever i bet you do have one you just dont wanna put one up
26625,0,@a94mae you really wont say anything?  that hurts. i think i might cry tonight *tear*
26626,1,"@Adrienne_Bailon HEY  I LOVE YOU, YOU ARE AMAZING !!! =D"
26627,1,"@adrienne_bailon http://twitpic.com/4yhp2 - salen bellas, me encanta tu cabello .. happy mothers day!"
26628,1,@Adrienne_Bailon I know u must get a lot of people writing but I would love 2 touch basew ith u met u a while back when u were in 3lw
26629,0,"@Adrienne_Bailon i mean,can i get a quick reply like that..no luv "
26630,1,@Adrienne_Bailon if u could follow me it would be awesome 
26631,0,@Adrienne_Bailon I'll b up. I have 2 work @ 4am
26632,1,@Adrienne_Bailon I'm awake! Lol cos I'm in indonesia and it's still 4.30 pm rite now
26633,0,@Adrienne_Bailon im working  wot r u up to?!
26634,0,@Adrienne_Bailon lol i just saw it...its over now  lol
26635,0,"@Adrienne_Bailon looks like i missed it  o well, hope u had fun!!"
26636,0,@adrienne_bailon no shoutout to the first 20???
26637,1,@Adrienne_Bailon of course 
26638,1,@Adrienne_Bailon Send me some and i'll be eternally grateful. LOL 
26639,1,@Adrienne_Bailon talk with your HIPS  
26640,0,"@Adrienne_Bailon yea i heard that, i feel like im the only person who doesnt get it  airhead im sure!"
26641,0,@Adrienne_D_Hill I STILL HAVEN'T HEARD IT!  I've been looking everywhere
26642,1,@Adrienne_Seang was up 
26643,0,@Adrienne_V Really?  But they'll destroy the house and the wiring. Oh I wish I couldve thought of another way 
26644,0,@Adrienne2012 that's so awesome!  Can't wait to see the pic!  Hope ur sleeping pattern gets better
26645,0,@AdrienneBailey I was a bit delayed on that link request   Thanks again!
26646,1,"@adriennemcc lmao it just made me pee my pants, Ginger ale was so cute "
26647,0,@AdrienneNycole Awwwwwww shit! i got a wedding to attend in aug. no drank tho  FTL
26648,1,"@AdrienneNycole they still make em. I work at the Rich Boyfriend factory, installing the 'It ain't trickin if you got it' memory chip. "
26649,0,@AdrienneNycole wellll being that peppers has my military id and the commissary is closed im stuck  i should just enlist lmfao
26650,1,@adriennerusk haha thank you i guess :S 
26651,0,"@AdrienneSimone iunno, my freaking stomach is freaking out! "
26652,1,@Adriennevh  Hello Shelia!!  Welcome to twitterville 
26653,1,"@Adriennevh Have a look at that link in my tweet (when you're not on your Crackberry) - Glendale, NSW, Australia  "
26654,1,@Adriennevh In Hollywood on Sunset near Fairfax. Those pancakes should be outlawed!!! 
26655,1,"@Adriennevh lol you can come with us! taking the 2yr old to see it, probably tomorrow"
26656,1,@Adrigonzo did you end up getting your cheese brat lei? 
26657,1,"@adrigonzo You remind me of Abby on NCIS, uber smart with skull t-shirts "
26658,0,"@adrijohnson what, you're sick? I got chills and feel a little warm.  boo "
26659,0,@AdriManning Np  Should I take a fly to the states and keep u company while you babysit? ;) Kisses
26660,0,@adriolivera (aka alexis) lmaoo WAY TO BE THATT GUYYY! XD But yeahh! i wish i was at disney. i havent been there in a longggggg! 
26661,1,@adriolivera lmao! BUDDIES THINK ALIKE  hehe. raven is funny. but cory in the house kinda killd it. its funny too but it got old :/
26662,1,@aDriramirez please doo  it's not TOO WRONG... but it worries me sometimes U_U luv ya adri (:
26663,0,"@AAA_Amerah aw. That sucks, Am. "
26664,0,"@AAA_Amerah Haha, I suggested Foofie. Nope "
26665,1,@aaaaaaaaahh i like you more than curly fries 
26666,0,"@aaaashleyyyy awwww, how? "
26667,0,@AAADiscounts @jgraziani Do you know if the AAA iPhone app covers Canada? Also it can't be accessed outside US 
26668,1,@aaagnesss wah now got photo wor... Nice n pretty ya 
26669,0,@aaahaa @_PokerFace ashley agress with me too! but the brazillian looks about 10!
26670,0,@aaahhaa yeah no ones got back to me either 
26671,0,@aaamanda i don't get to go either... 
26672,0,@aaape damnnnn dude that's fuckin' whackkkk you've had a shitty night 
26673,0,@aaaprriiill @jcoronel23 IT IS TOMORROW i forgot to choose my meal
